TOURNAMENT,CLASS,NAME,WIN_FLG,LOSE_FLG
H19-7,大関,千代大海,0,1
H19-7,大関,千代大海,0,1
H19-7,大関,千代大海,1,0
H19-7,大関,千代大海,1,0
H19-7,大関,千代大海,1,0
H19-7,大関,千代大海,1,0
H19-7,大関,千代大海,0,1
H19-7,大関,千代大海,0,1
H19-7,大関,千代大海,1,0
H19-7,大関,千代大海,1,0
H19-9,大関,千代大海,1,0
H19-9,大関,千代大海,1,0
H19-9,大関,千代大海,1,0
H19-9,大関,千代大海,1,0
H19-9,大関,千代大海,0,1
H19-9,大関,千代大海,1,0
H19-9,大関,千代大海,1,0
H19-9,大関,千代大海,1,0
H19-9,大関,千代大海,0,1
H19-9,大関,千代大海,1,0
H19-9,大関,千代大海,0,1
H19-9,大関,千代大海,0,1
H19-9,大関,千代大海,1,0
H19-9,大関,千代大海,0,1
H19-9,大関,千代大海,0,1
H19-9,大関,魁皇,0,1
H19-9,大関,魁皇,0,1
H19-9,大関,魁皇,0,1
H19-9,大関,魁皇,1,0
H19-9,大関,魁皇,0,1
H19-9,大関,魁皇,0,1
H19-9,大関,琴欧洲,1,0
H19-9,大関,琴欧洲,1,0
H19-9,大関,琴欧洲,0,1
H19-9,大関,琴欧洲,1,0
H19-9,大関,琴欧洲,1,0
H19-9,大関,琴欧洲,1,0
H19-9,大関,琴欧洲,0,1
H19-9,大関,琴欧洲,0,1
H19-9,大関,琴欧洲,1,0
H19-9,大関,琴欧洲,1,0
H19-9,大関,琴欧洲,0,1
H19-9,大関,琴欧洲,1,0
H19-9,大関,琴欧洲,0,1
H19-9,大関,琴欧洲,0,1
H19-9,大関,琴欧洲,0,1
H19-9,大関,琴光喜,1,0
H19-9,大関,琴光喜,1,0
H19-9,大関,琴光喜,0,1
H19-9,大関,琴光喜,1,0
H19-9,大関,琴光喜,1,0
H19-9,大関,琴光喜,0,1
H19-9,大関,琴光喜,1,0
H19-9,大関,琴光喜,1,0
H19-9,大関,琴光喜,0,1
H19-9,大関,琴光喜,0,1
H19-9,大関,琴光喜,1,0
H19-9,大関,琴光喜,1,0
H19-9,大関,琴光喜,0,1
H19-9,大関,琴光喜,1,0
H19-9,大関,琴光喜,1,0
H2-1,大関,小錦,1,0
H2-1,大関,小錦,1,0
H2-1,大関,小錦,1,0
H2-1,大関,小錦,1,0
H2-1,大関,小錦,1,0
H2-1,大関,小錦,0,1
H2-1,大関,小錦,0,1
H2-1,大関,小錦,0,1
H2-1,大関,小錦,0,1
H2-1,大関,小錦,0,1
H2-1,大関,小錦,1,0
H2-1,大関,小錦,1,0
H2-1,大関,小錦,1,0
H2-1,大関,小錦,1,0
H2-1,大関,小錦,1,0
H2-1,大関,旭富士,1,0
H2-1,大関,旭富士,1,0
H2-1,大関,旭富士,1,0
H2-1,大関,旭富士,1,0
H2-1,大関,旭富士,1,0
H2-1,大関,旭富士,1,0
H2-1,大関,旭富士,1,0
H2-1,大関,旭富士,0,1
H2-1,大関,旭富士,0,1
H2-1,大関,旭富士,1,0
H2-1,大関,旭富士,0,1
H2-1,大関,旭富士,0,1
H2-1,大関,旭富士,0,1
H2-1,大関,旭富士,1,0
H2-1,大関,旭富士,0,1
H2-1,張出大関,北天佑,1,0
H2-1,張出大関,北天佑,0,1
H2-1,張出大関,北天佑,1,0
H2-1,張出大関,北天佑,1,0
H2-1,張出大関,北天佑,1,0
H2-1,張出大関,北天佑,1,0
H2-1,張出大関,北天佑,1,0
H2-1,張出大関,北天佑,1,0
H2-1,張出大関,北天佑,0,1
H2-1,張出大関,北天佑,1,0
H2-1,張出大関,北天佑,0,1
H2-1,張出大関,北天佑,1,0
H2-1,張出大関,北天佑,0,1
H2-1,張出大関,北天佑,0,1
H2-1,張出大関,北天佑,1,0
H2-11,大関,霧島,0,1
H2-11,大関,霧島,0,1
H2-11,大関,霧島,1,0
H2-11,大関,霧島,0,1
H2-11,大関,霧島,1,0
H2-11,大関,霧島,1,0
H2-11,大関,霧島,1,0
H2-11,大関,霧島,1,0
H2-11,大関,霧島,1,0
H2-11,大関,霧島,1,0
H2-11,大関,霧島,0,1
H2-11,大関,霧島,0,1
H2-11,大関,霧島,1,0
H2-11,大関,霧島,1,0
H2-11,大関,霧島,1,0
H2-11,大関,小錦,1,0
H2-11,大関,小錦,1,0
H2-11,大関,小錦,0,1
H2-11,大関,小錦,1,0
H2-11,大関,小錦,0,1
H2-11,大関,小錦,1,0
H2-11,大関,小錦,1,0
H2-11,大関,小錦,1,0
H2-11,大関,小錦,1,0
H2-11,大関,小錦,0,1
H2-11,大関,小錦,0,1
H2-11,大関,小錦,1,0
H2-11,大関,小錦,1,0
H2-11,大関,小錦,1,0
H2-11,大関,小錦,0,1
H2-3,大関,小錦,1,0
H2-3,大関,小錦,1,0
H2-3,大関,小錦,1,0
H2-3,大関,小錦,1,0
H2-3,大関,小錦,1,0
H2-3,大関,小錦,1,0
H2-3,大関,小錦,0,1
H2-3,大関,小錦,1,0
H2-3,大関,小錦,1,0
H2-3,大関,小錦,1,0
H2-3,大関,小錦,1,0
H2-3,大関,小錦,1,0
H2-3,大関,小錦,1,0
H2-3,大関,小錦,0,1
H2-3,大関,小錦,1,0
H2-3,大関,北天佑,0,1
H2-3,大関,北天佑,1,0
H2-3,大関,北天佑,1,0
H2-3,大関,北天佑,0,1
H2-3,大関,北天佑,1,0
H2-3,大関,北天佑,1,0
H2-3,大関,北天佑,1,0
H2-3,大関,北天佑,1,0
H2-3,大関,北天佑,0,1
H2-3,大関,北天佑,1,0
H2-3,大関,北天佑,1,0
H2-3,大関,北天佑,1,0
H2-3,大関,北天佑,0,1
H2-3,大関,北天佑,0,1
H2-3,大関,北天佑,0,1
H2-3,張出大関,旭富士,1,0
H2-3,張出大関,旭富士,1,0
H2-3,張出大関,旭富士,1,0
H2-3,張出大関,旭富士,1,0
H2-3,張出大関,旭富士,0,1
H2-3,張出大関,旭富士,0,1
H2-3,張出大関,旭富士,1,0
H2-3,張出大関,旭富士,1,0
H2-3,張出大関,旭富士,1,0
H2-3,張出大関,旭富士,0,1
H2-3,張出大関,旭富士,0,1
H2-3,張出大関,旭富士,0,1
H2-3,張出大関,旭富士,1,0
H2-3,張出大関,旭富士,0,1
H2-3,張出大関,旭富士,0,1
H2-5,大関,小錦,1,0
H2-5,大関,小錦,1,0
H2-5,大関,小錦,1,0
H2-5,大関,小錦,1,0
H2-5,大関,小錦,1,0
H2-5,大関,小錦,1,0
H2-5,大関,小錦,1,0
H2-5,大関,小錦,0,1
H2-5,大関,小錦,1,0
H2-5,大関,小錦,1,0
H2-5,大関,小錦,0,1
H2-5,大関,小錦,0,1
H2-5,大関,小錦,1,0
H2-5,大関,小錦,1,0
H2-5,大関,小錦,1,0
H2-5,張出大関,北天佑,1,0
H2-5,張出大関,北天佑,1,0
H2-5,張出大関,北天佑,1,0
H2-5,張出大関,北天佑,1,0
H2-5,張出大関,北天佑,1,0
H2-5,張出大関,北天佑,1,0
H2-5,張出大関,北天佑,1,0
H2-5,張出大関,北天佑,0,1
H2-5,張出大関,北天佑,0,1
H2-5,張出大関,北天佑,0,1
H2-5,張出大関,北天佑,0,1
H2-5,張出大関,北天佑,0,1
H2-5,張出大関,北天佑,1,0
H2-5,張出大関,北天佑,0,1
H2-5,張出大関,北天佑,0,1
H2-5,大関,霧島,1,0
H2-5,大関,霧島,1,0
H2-5,大関,霧島,1,0
H2-5,大関,霧島,1,0
H2-5,大関,霧島,1,0
H2-5,大関,霧島,1,0
H2-5,大関,霧島,1,0
H2-5,大関,霧島,1,0
H2-5,大関,霧島,0,1
H2-5,大関,霧島,0,1
H2-5,大関,霧島,1,0
H2-5,大関,霧島,0,1
H2-5,大関,霧島,0,1
H2-5,大関,霧島,0,1
H2-5,大関,霧島,0,1
H2-5,張出大関,旭富士,1,0
H2-5,張出大関,旭富士,1,0
H2-5,張出大関,旭富士,1,0
H2-5,張出大関,旭富士,1,0
H2-5,張出大関,旭富士,1,0
H2-5,張出大関,旭富士,1,0
H2-5,張出大関,旭富士,1,0
H2-5,張出大関,旭富士,0,1
H2-5,張出大関,旭富士,1,0
H2-5,張出大関,旭富士,1,0
H2-5,張出大関,旭富士,1,0
H2-5,張出大関,旭富士,1,0
H2-5,張出大関,旭富士,1,0
H2-5,張出大関,旭富士,1,0
H2-5,張出大関,旭富士,1,0
H2-7,大関,旭富士,1,0
H2-7,大関,旭富士,1,0
H2-7,大関,旭富士,0,1
H2-7,大関,旭富士,1,0
H2-7,大関,旭富士,1,0
H2-7,大関,旭富士,1,0
H2-7,大関,旭富士,1,0
H2-7,大関,旭富士,1,0
H2-7,大関,旭富士,1,0
H2-7,大関,旭富士,1,0
H2-7,大関,旭富士,1,0
H2-7,大関,旭富士,1,0
H2-7,大関,旭富士,1,0
H2-7,大関,旭富士,1,0
H2-7,大関,旭富士,1,0
H2-7,張出大関,霧島,1,0
H2-7,張出大関,霧島,1,0
H2-7,張出大関,霧島,1,0
H2-7,張出大関,霧島,0,1
H2-7,張出大関,霧島,1,0
H2-7,張出大関,霧島,1,0
H2-7,張出大関,霧島,1,0
H2-7,張出大関,霧島,0,1
H2-7,大関,小錦,1,0
H2-7,大関,小錦,1,0
H2-7,大関,小錦,1,0
H2-7,大関,小錦,1,0
H2-7,大関,小錦,1,0
H2-7,大関,小錦,0,1
H2-7,大関,小錦,1,0
H2-7,大関,小錦,1,0
H2-7,大関,小錦,1,0
H2-7,大関,小錦,0,1
H2-7,大関,小錦,0,1
H2-7,大関,小錦,1,0
H2-7,大関,小錦,0,1
H2-7,大関,小錦,0,1
H2-7,大関,小錦,1,0
H2-7,張出大関,北天佑,0,1
H2-7,張出大関,北天佑,1,0
H2-7,張出大関,北天佑,0,1
H2-7,張出大関,北天佑,1,0
H2-7,張出大関,北天佑,1,0
H2-7,張出大関,北天佑,1,0
H2-7,張出大関,北天佑,1,0
H2-7,張出大関,北天佑,0,1
H2-7,張出大関,北天佑,1,0
H2-7,張出大関,北天佑,0,1
H2-7,張出大関,北天佑,1,0
H2-7,張出大関,北天佑,1,0
H2-7,張出大関,北天佑,0,1
H2-7,張出大関,北天佑,1,0
H2-7,張出大関,北天佑,0,1
H2-9,大関,小錦,1,0
H2-9,大関,小錦,1,0
H2-9,大関,小錦,1,0
H2-9,大関,小錦,1,0
H2-9,大関,小錦,1,0
H2-9,大関,小錦,1,0
H2-9,大関,小錦,0,1
H2-9,大関,小錦,1,0
H2-9,大関,小錦,0,1
H2-9,大関,小錦,1,0
H2-9,大関,小錦,1,0
H2-9,大関,小錦,0,1
H2-9,大関,小錦,0,1
H2-9,大関,小錦,0,1
H2-9,大関,小錦,0,1
H2-9,張出大関,霧島,1,0
H2-9,張出大関,霧島,1,0
H2-9,張出大関,霧島,1,0
H2-9,張出大関,霧島,1,0
H2-9,張出大関,霧島,1,0
H2-9,張出大関,霧島,1,0
H2-9,張出大関,霧島,1,0
H2-9,張出大関,霧島,1,0
H2-9,張出大関,霧島,1,0
H2-9,張出大関,霧島,1,0
H2-9,張出大関,霧島,0,1
H2-9,張出大関,霧島,1,0
H2-9,張出大関,霧島,1,0
H2-9,張出大関,霧島,0,1
H2-9,張出大関,霧島,1,0
H2-9,大関,北天佑,1,0
H2-9,大関,北天佑,1,0
H2-9,大関,北天佑,0,1
H2-9,大関,北天佑,0,1
H2-9,大関,北天佑,0,1
H2-9,大関,北天佑,0,1
H2-9,大関,北天佑,0,1
H20-1,大関,千代大海,0,1
H20-1,大関,千代大海,0,1
H20-1,大関,千代大海,0,1
H20-1,大関,千代大海,0,1
H20-1,大関,千代大海,0,1
H20-1,大関,千代大海,0,1
H20-1,大関,千代大海,0,1
H20-1,大関,千代大海,0,1
H20-1,大関,魁皇,1,0
H20-1,大関,魁皇,0,1
H20-1,大関,魁皇,1,0
H20-1,大関,魁皇,0,1
H20-1,大関,魁皇,1,0
H20-1,大関,魁皇,0,1
H20-1,大関,魁皇,1,0
H20-1,大関,魁皇,1,0
H20-1,大関,魁皇,1,0
H20-1,大関,魁皇,1,0
H20-1,大関,魁皇,0,1
H20-1,大関,魁皇,1,0
H20-1,大関,魁皇,0,1
H20-1,大関,魁皇,0,1
H20-1,大関,魁皇,0,1
H20-1,大関,琴光喜,1,0
H20-1,大関,琴光喜,1,0
H20-1,大関,琴光喜,0,1
H20-1,大関,琴光喜,0,1
H20-1,大関,琴光喜,1,0
H20-1,大関,琴光喜,0,1
H20-1,大関,琴光喜,0,1
H20-1,大関,琴光喜,0,1
H20-1,大関,琴光喜,1,0
H20-1,大関,琴光喜,1,0
H20-1,大関,琴光喜,1,0
H20-1,大関,琴光喜,1,0
H20-1,大関,琴光喜,0,1
H20-1,大関,琴光喜,0,1
H20-1,大関,琴光喜,1,0
H20-1,大関,琴欧洲,1,0
H20-1,大関,琴欧洲,0,1
H20-1,大関,琴欧洲,1,0
H20-1,大関,琴欧洲,0,1
H20-1,大関,琴欧洲,1,0
H20-1,大関,琴欧洲,1,0
H20-1,大関,琴欧洲,0,1
H20-1,大関,琴欧洲,1,0
H20-1,大関,琴欧洲,1,0
H20-1,大関,琴欧洲,1,0
H20-1,大関,琴欧洲,0,1
H20-1,大関,琴欧洲,0,1
H20-1,大関,琴欧洲,0,1
H20-1,大関,琴欧洲,1,0
H20-1,大関,琴欧洲,1,0
H20-11,大関,琴光喜,1,0
H20-11,大関,琴光喜,0,1
H20-11,大関,琴光喜,1,0
H20-11,大関,琴光喜,1,0
H20-11,大関,琴光喜,0,1
H20-11,大関,琴光喜,0,1
H20-11,大関,琴光喜,1,0
H20-11,大関,琴光喜,1,0
H20-11,大関,琴光喜,1,0
H20-11,大関,琴光喜,1,0
H20-11,大関,琴光喜,1,0
H20-11,大関,琴光喜,1,0
H20-11,大関,琴光喜,0,1
H20-11,大関,琴光喜,0,1
H20-11,大関,琴光喜,0,1
H20-11,大関,千代大海,1,0
H20-11,大関,千代大海,0,1
H20-11,大関,千代大海,0,1
H20-11,大関,千代大海,1,0
H20-11,大関,千代大海,1,0
H20-11,大関,千代大海,1,0
H20-11,大関,千代大海,1,0
H20-11,大関,千代大海,1,0
H20-11,大関,千代大海,0,1
H20-11,大関,千代大海,0,1
H20-11,大関,千代大海,0,1
H20-11,大関,千代大海,1,0
H20-11,大関,千代大海,1,0
H20-11,大関,千代大海,0,1
H20-11,大関,千代大海,0,1
H20-11,大関,魁皇,0,1
H20-11,大関,魁皇,1,0
H20-11,大関,魁皇,0,1
H20-11,大関,魁皇,0,1
H20-11,大関,琴欧洲,0,1
H20-11,大関,琴欧洲,1,0
H20-11,大関,琴欧洲,0,1
H20-11,大関,琴欧洲,0,1
H20-11,大関,琴欧洲,1,0
H20-11,大関,琴欧洲,1,0
H20-11,大関,琴欧洲,0,1
H20-11,大関,琴欧洲,0,1
H20-11,大関,琴欧洲,0,1
H20-11,大関,琴欧洲,1,0
H20-11,大関,琴欧洲,1,0
H20-11,大関,琴欧洲,1,0
H20-11,大関,琴欧洲,0,1
H20-11,大関,琴欧洲,1,0
H20-11,大関,琴欧洲,1,0
H20-3,大関,琴欧洲,0,1
H20-3,大関,琴欧洲,1,0
H20-3,大関,琴欧洲,1,0
H20-3,大関,琴欧洲,0,1
H20-3,大関,琴欧洲,0,1
H20-3,大関,琴欧洲,0,1
H20-3,大関,琴欧洲,0,1
H20-3,大関,琴欧洲,0,1
H20-3,大関,琴欧洲,0,1
H20-3,大関,魁皇,0,1
H20-3,大関,魁皇,1,0
H20-3,大関,魁皇,1,0
H20-3,大関,魁皇,1,0
H20-3,大関,魁皇,1,0
H20-3,大関,魁皇,0,1
H20-3,大関,魁皇,1,0
H20-3,大関,魁皇,1,0
H20-3,大関,魁皇,1,0
H20-3,大関,魁皇,0,1
H20-3,大関,魁皇,1,0
H20-3,大関,魁皇,0,1
H20-3,大関,魁皇,0,1
H20-3,大関,魁皇,0,1
H20-3,大関,魁皇,0,1
H20-3,大関,琴光喜,0,1
H20-3,大関,琴光喜,0,1
H20-3,大関,琴光喜,0,1
H20-3,大関,琴光喜,1,0
H20-3,大関,琴光喜,1,0
H20-3,大関,琴光喜,0,1
H20-3,大関,琴光喜,0,1
H20-3,大関,琴光喜,0,1
H20-3,大関,琴光喜,1,0
H20-3,大関,琴光喜,1,0
H20-3,大関,琴光喜,1,0
H20-3,大関,琴光喜,1,0
H20-3,大関,琴光喜,1,0
H20-3,大関,琴光喜,0,1
H20-3,大関,琴光喜,1,0
H20-3,大関,千代大海,1,0
H20-3,大関,千代大海,1,0
H20-3,大関,千代大海,0,1
H20-3,大関,千代大海,1,0
H20-3,大関,千代大海,1,0
H20-3,大関,千代大海,1,0
H20-3,大関,千代大海,1,0
H20-3,大関,千代大海,0,1
H20-3,大関,千代大海,0,1
H20-3,大関,千代大海,1,0
H20-3,大関,千代大海,0,1
H20-3,大関,千代大海,1,0
H20-3,大関,千代大海,0,1
H20-3,大関,千代大海,0,1
H20-3,大関,千代大海,0,1
H20-5,大関,琴光喜,1,0
H20-5,大関,琴光喜,1,0
H20-5,大関,琴光喜,0,1
H20-5,大関,琴光喜,1,0
H20-5,大関,琴光喜,0,1
H20-5,大関,琴光喜,1,0
H20-5,大関,琴光喜,0,1
H20-5,大関,琴光喜,1,0
H20-5,大関,琴光喜,0,1
H20-5,大関,琴光喜,1,0
H20-5,大関,琴光喜,0,1
H20-5,大関,琴光喜,0,1
H20-5,大関,琴光喜,1,0
H20-5,大関,琴光喜,0,1
H20-5,大関,琴光喜,1,0
H20-5,大関,千代大海,1,0
H20-5,大関,千代大海,1,0
H20-5,大関,千代大海,0,1
H20-5,大関,千代大海,0,1
H20-5,大関,千代大海,1,0
H20-5,大関,千代大海,0,1
H20-5,大関,千代大海,0,1
H20-5,大関,千代大海,0,1
H20-5,大関,千代大海,0,1
H20-5,大関,千代大海,0,1
H20-5,大関,千代大海,0,1
H20-5,大関,千代大海,1,0
H20-5,大関,千代大海,1,0
H20-5,大関,千代大海,0,1
H20-5,大関,千代大海,0,1
H20-5,大関,魁皇,1,0
H20-5,大関,魁皇,0,1
H20-5,大関,魁皇,0,1
H20-5,大関,魁皇,0,1
H20-5,大関,魁皇,1,0
H20-5,大関,魁皇,1,0
H20-5,大関,魁皇,1,0
H20-5,大関,魁皇,0,1
H20-5,大関,魁皇,1,0
H20-5,大関,魁皇,0,1
H20-5,大関,魁皇,1,0
H20-5,大関,魁皇,1,0
H20-5,大関,魁皇,1,0
H20-5,大関,魁皇,0,1
H20-5,大関,魁皇,0,1
H20-5,大関,琴欧洲,1,0
H20-5,大関,琴欧洲,1,0
H20-5,大関,琴欧洲,1,0
H20-5,大関,琴欧洲,1,0
H20-5,大関,琴欧洲,1,0
H20-5,大関,琴欧洲,1,0
H20-5,大関,琴欧洲,1,0
H20-5,大関,琴欧洲,1,0
H20-5,大関,琴欧洲,1,0
H20-5,大関,琴欧洲,1,0
H20-5,大関,琴欧洲,1,0
H20-5,大関,琴欧洲,1,0
H20-5,大関,琴欧洲,0,1
H20-5,大関,琴欧洲,1,0
H20-5,大関,琴欧洲,1,0
H20-7,大関,琴欧洲,0,1
H20-7,大関,琴欧洲,1,0
H20-7,大関,琴欧洲,0,1
H20-7,大関,琴欧洲,1,0
H20-7,大関,琴欧洲,1,0
H20-7,大関,琴欧洲,1,0
H20-7,大関,琴欧洲,0,1
H20-7,大関,琴欧洲,1,0
H20-7,大関,琴欧洲,1,0
H20-7,大関,琴欧洲,1,0
H20-7,大関,琴欧洲,1,0
H20-7,大関,琴欧洲,0,1
H20-7,大関,琴欧洲,1,0
H20-7,大関,琴欧洲,0,1
H20-7,大関,琴欧洲,0,1
H20-7,大関,魁皇,1,0
H20-7,大関,魁皇,0,1
H20-7,大関,魁皇,1,0
H20-7,大関,魁皇,1,0
H20-7,大関,魁皇,0,1
H20-7,大関,魁皇,1,0
H20-7,大関,魁皇,0,1
H20-7,大関,魁皇,1,0
H20-7,大関,魁皇,0,1
H20-7,大関,魁皇,1,0
H20-7,大関,魁皇,1,0
H20-7,大関,魁皇,1,0
H20-7,大関,魁皇,0,1
H20-7,大関,魁皇,1,0
H20-7,大関,魁皇,0,1
H20-7,大関,琴光喜,1,0
H20-7,大関,琴光喜,1,0
H20-7,大関,琴光喜,1,0
H20-7,大関,琴光喜,0,1
H20-7,大関,琴光喜,1,0
H20-7,大関,琴光喜,1,0
H20-7,大関,琴光喜,1,0
H20-7,大関,琴光喜,1,0
H20-7,大関,琴光喜,0,1
H20-7,大関,琴光喜,1,0
H20-7,大関,琴光喜,0,1
H20-7,大関,琴光喜,1,0
H20-7,大関,琴光喜,1,0
H20-7,大関,琴光喜,0,1
H20-7,大関,琴光喜,1,0
H20-7,大関,千代大海,1,0
H20-7,大関,千代大海,1,0
H20-7,大関,千代大海,0,1
H20-7,大関,千代大海,1,0
H20-7,大関,千代大海,0,1
H20-7,大関,千代大海,1,0
H20-7,大関,千代大海,1,0
H20-7,大関,千代大海,1,0
H20-7,大関,千代大海,1,0
H20-7,大関,千代大海,0,1
H20-7,大関,千代大海,1,0
H20-7,大関,千代大海,0,1
H20-7,大関,千代大海,0,1
H20-7,大関,千代大海,1,0
H20-7,大関,千代大海,0,1
H20-9,大関,琴光喜,1,0
H20-9,大関,琴光喜,1,0
H20-9,大関,琴光喜,0,1
H20-9,大関,琴光喜,1,0
H20-9,大関,琴光喜,1,0
H20-9,大関,琴光喜,1,0
H20-9,大関,琴光喜,1,0
H20-9,大関,琴光喜,0,1
H20-9,大関,琴光喜,1,0
H20-9,大関,琴光喜,1,0
H20-9,大関,琴光喜,1,0
H20-9,大関,琴光喜,1,0
H20-9,大関,琴光喜,1,0
H20-9,大関,琴光喜,0,1
H20-9,大関,琴光喜,0,1
H20-9,大関,魁皇,0,1
H20-9,大関,魁皇,1,0
H20-9,大関,魁皇,1,0
H20-9,大関,魁皇,0,1
H20-9,大関,魁皇,0,1
H20-9,大関,魁皇,1,0
H20-9,大関,魁皇,1,0
H20-9,大関,魁皇,1,0
H20-9,大関,魁皇,1,0
H20-9,大関,魁皇,1,0
H20-9,大関,魁皇,0,1
H20-9,大関,魁皇,1,0
H20-9,大関,魁皇,0,1
H20-9,大関,魁皇,1,0
H20-9,大関,魁皇,0,1
H20-9,大関,琴欧洲,1,0
H20-9,大関,琴欧洲,0,1
H20-9,大関,琴欧洲,0,1
H20-9,大関,琴欧洲,0,1
H20-9,大関,琴欧洲,1,0
H20-9,大関,琴欧洲,0,1
H20-9,大関,琴欧洲,1,0
H20-9,大関,琴欧洲,1,0
H20-9,大関,琴欧洲,1,0
H20-9,大関,琴欧洲,0,1
H20-9,大関,琴欧洲,1,0
H20-9,大関,琴欧洲,0,1
H20-9,大関,琴欧洲,1,0
H20-9,大関,琴欧洲,0,1
H20-9,大関,琴欧洲,1,0
H20-9,大関,千代大海,1,0
H20-9,大関,千代大海,1,0
H20-9,大関,千代大海,1,0
H20-9,大関,千代大海,0,1
H20-9,大関,千代大海,1,0
H20-9,大関,千代大海,0,1
H20-9,大関,千代大海,0,1
H20-9,大関,千代大海,1,0
H20-9,大関,千代大海,1,0
H20-9,大関,千代大海,0,1
H20-9,大関,千代大海,1,0
H20-9,大関,千代大海,0,1
H20-9,大関,千代大海,1,0
H20-9,大関,千代大海,1,0
H20-9,大関,千代大海,0,1
H21-1,大関,琴光喜,0,1
H21-1,大関,琴光喜,0,1
H21-1,大関,琴光喜,1,0
H21-1,大関,琴光喜,0,1
H21-1,大関,琴光喜,0,1
H21-1,大関,琴光喜,0,1
H21-1,大関,琴光喜,0,1
H21-1,大関,琴光喜,1,0
H21-1,大関,琴光喜,0,1
H21-1,大関,琴光喜,0,1
H21-1,大関,琴光喜,0,1
H21-1,大関,琴光喜,0,1
H21-1,大関,琴欧洲,1,0
H21-1,大関,琴欧洲,1,0
H21-1,大関,琴欧洲,1,0
H21-1,大関,琴欧洲,1,0
H21-1,大関,琴欧洲,0,1
H21-1,大関,琴欧洲,1,0
H21-1,大関,琴欧洲,1,0
H21-1,大関,琴欧洲,1,0
H21-1,大関,琴欧洲,1,0
H21-1,大関,琴欧洲,0,1
H21-1,大関,琴欧洲,0,1
H21-1,大関,琴欧洲,1,0
H21-1,大関,琴欧洲,0,1
H21-1,大関,琴欧洲,0,1
H21-1,大関,琴欧洲,1,0
H21-1,大関,日馬富士,0,1
H21-1,大関,日馬富士,0,1
H21-1,大関,日馬富士,0,1
H21-1,大関,日馬富士,0,1
H21-1,大関,日馬富士,1,0
H21-1,大関,日馬富士,0,1
H21-1,大関,日馬富士,1,0
H21-1,大関,日馬富士,1,0
H21-1,大関,日馬富士,0,1
H21-1,大関,日馬富士,1,0
H21-1,大関,日馬富士,1,0
H21-1,大関,日馬富士,1,0
H21-1,大関,日馬富士,1,0
H21-1,大関,日馬富士,1,0
H21-1,大関,日馬富士,0,1
H21-1,大関,千代大海,1,0
H21-1,大関,千代大海,1,0
H21-1,大関,千代大海,1,0
H21-1,大関,千代大海,1,0
H21-1,大関,千代大海,0,1
H21-1,大関,千代大海,1,0
H21-1,大関,千代大海,1,0
H21-1,大関,千代大海,0,1
H21-1,大関,千代大海,0,1
H21-1,大関,千代大海,1,0
H21-1,大関,千代大海,0,1
H21-1,大関,千代大海,0,1
H21-1,大関,千代大海,0,1
H21-1,大関,千代大海,0,1
H21-1,大関,千代大海,1,0
H21-1,大関,魁皇,1,0
H21-1,大関,魁皇,1,0
H21-1,大関,魁皇,1,0
H21-1,大関,魁皇,0,1
H21-1,大関,魁皇,1,0
H21-1,大関,魁皇,0,1
H21-1,大関,魁皇,1,0
H21-1,大関,魁皇,0,1
H21-1,大関,魁皇,1,0
H21-1,大関,魁皇,1,0
H21-1,大関,魁皇,0,1
H21-1,大関,魁皇,1,0
H21-1,大関,魁皇,0,1
H21-1,大関,魁皇,0,1
H21-1,大関,魁皇,0,1
H21-11,大関,琴欧洲,1,0
H21-11,大関,琴欧洲,1,0
H21-11,大関,琴欧洲,1,0
H21-11,大関,琴欧洲,0,1
H21-11,大関,琴欧洲,1,0
H21-11,大関,琴欧洲,1,0
H21-11,大関,琴欧洲,1,0
H21-11,大関,琴欧洲,1,0
H21-11,大関,琴欧洲,1,0
H21-11,大関,琴欧洲,0,1
H21-11,大関,琴欧洲,1,0
H21-11,大関,琴欧洲,0,1
H21-11,大関,琴欧洲,0,1
H21-11,大関,琴欧洲,1,0
H21-11,大関,琴欧洲,0,1
H21-11,大関,日馬富士,0,1
H21-11,大関,日馬富士,1,0
H21-11,大関,日馬富士,0,1
H21-11,大関,日馬富士,1,0
H21-11,大関,日馬富士,0,1
H21-11,大関,日馬富士,1,0
H21-11,大関,日馬富士,0,1
H21-11,大関,日馬富士,0,1
H21-11,大関,日馬富士,1,0
H21-11,大関,日馬富士,1,0
H21-11,大関,日馬富士,0,1
H21-11,大関,日馬富士,1,0
H21-11,大関,日馬富士,1,0
H21-11,大関,日馬富士,1,0
H21-11,大関,日馬富士,1,0
H21-11,大関,千代大海,1,0
H21-11,大関,千代大海,1,0
H21-11,大関,千代大海,0,1
H21-11,大関,千代大海,0,1
H21-11,大関,千代大海,0,1
H21-11,大関,千代大海,0,1
H21-11,大関,千代大海,0,1
H21-11,大関,千代大海,0,1
H21-11,大関,千代大海,0,1
H21-11,大関,千代大海,0,1
H21-11,大関,千代大海,0,1
H21-11,大関,琴光喜,1,0
H21-11,大関,琴光喜,1,0
H21-11,大関,琴光喜,0,1
H21-11,大関,琴光喜,1,0
H21-11,大関,琴光喜,0,1
H21-11,大関,琴光喜,0,1
H21-11,大関,琴光喜,1,0
H21-11,大関,琴光喜,1,0
H21-11,大関,琴光喜,1,0
H21-11,大関,琴光喜,0,1
H21-11,大関,琴光喜,1,0
H21-11,大関,琴光喜,0,1
H21-11,大関,琴光喜,1,0
